ASSERTION	AAEDAAECAwAAAAAAAIizQA==
RUN	mysimulations.Gatling30	gatling30	1670493604221	Gatling Execution	3.6.1
GROUP	SelectFlight_tx	1670493632929	1670493633579	642	OK
USER	BlazeHomePage	START	1670493635582
REQUEST	Homepage_tx	Homepage_request	1670493635584	1670493636052	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670493636064	1670493636383	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670493636062	1670493636463	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670493636065	1670493636592	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670493636068	1670493636741	OK	 
REQUEST	Homepage_tx	bootstrap.min.css	1670493636067	1670493637058	OK	 
GROUP	Homepage_tx	1670493635583	1670493637066	1473	OK
REQUEST	FindFlight_tx	FindFlightRequest	1670493642080	1670493642449	OK	 
REQUEST	FindFlight_tx	bootstrap-table.css	1670493642462	1670493642709	OK	 
REQUEST	FindFlight_tx	bootstrap.min.js	1670493642459	1670493642727	OK	 
REQUEST	FindFlight_tx	bootstrap.min.css	1670493642461	1670493642729	OK	 
REQUEST	FindFlight_tx	bootstrap-table.js	1670493642460	1670493642731	OK	 
GROUP	FindFlight_tx	1670493642080	1670493642732	642	OK
REQUEST	SelectFlight_tx	SelectFlight_request	1670493647739	1670493648207	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.js	1670493648210	1670493648466	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.css	1670493648211	1670493648469	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.css	1670493648211	1670493648478	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.js	1670493648210	1670493648479	OK	 
GROUP	SelectFlight_tx	1670493647738	1670493648480	738	OK
USER	BlazeHomePage	START	1670493650561
REQUEST	Homepage_tx	Homepage_request	1670493650561	1670493651023	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670493651027	1670493651110	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670493651028	1670493651331	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670493651029	1670493651666	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670493651029	1670493651730	OK	 
REQUEST	Homepage_tx	bootstrap.min.css	1670493651029	1670493651989	OK	 
GROUP	Homepage_tx	1670493650561	1670493651995	1430	OK
REQUEST	FindFlight_tx	FindFlightRequest	1670493657007	1670493657373	OK	 
REQUEST	FindFlight_tx	bootstrap.min.js	1670493657379	1670493657632	OK	 
REQUEST	FindFlight_tx	bootstrap-table.js	1670493657380	1670493657638	OK	 
REQUEST	FindFlight_tx	bootstrap-table.css	1670493657381	1670493657648	OK	 
REQUEST	FindFlight_tx	bootstrap.min.css	1670493657381	1670493657665	OK	 
GROUP	FindFlight_tx	1670493657006	1670493657666	653	OK
REQUEST	SelectFlight_tx	SelectFlight_request	1670493662668	1670493663092	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.js	1670493663095	1670493663368	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.css	1670493663097	1670493663370	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.js	1670493663096	1670493663372	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.css	1670493663096	1670493663387	OK	 
GROUP	SelectFlight_tx	1670493662668	1670493663389	718	OK
USER	BlazeHomePage	START	1670493665574
REQUEST	Homepage_tx	Homepage_request	1670493665574	1670493666025	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670493666028	1670493666395	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670493666029	1670493666423	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670493666030	1670493666687	OK	 
REQUEST	Homepage_tx	bootstrap.min.css	1670493666029	1670493666786	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670493666028	1670493667197	OK	 
GROUP	Homepage_tx	1670493665574	1670493667199	1622	OK
REQUEST	FindFlight_tx	FindFlightRequest	1670493672208	1670493672582	OK	 
REQUEST	FindFlight_tx	bootstrap.min.js	1670493672588	1670493672848	OK	 
REQUEST	FindFlight_tx	bootstrap-table.css	1670493672589	1670493672850	OK	 
REQUEST	FindFlight_tx	bootstrap.min.css	1670493672589	1670493672852	OK	 
REQUEST	FindFlight_tx	bootstrap-table.js	1670493672589	1670493672859	OK	 
GROUP	FindFlight_tx	1670493672208	1670493672861	647	OK
REQUEST	SelectFlight_tx	SelectFlight_request	1670493677870	1670493678229	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.js	1670493678232	1670493678488	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.css	1670493678234	1670493678510	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.js	1670493678232	1670493678512	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.css	1670493678233	1670493678515	OK	 
GROUP	SelectFlight_tx	1670493677870	1670493678518	644	OK
