ASSERTION	AAEDAAECAwAAAAAAAIizQA==
RUN	mysimulations.Gatling30	gatling30	1670497552835	Gatling Execution	3.6.1
USER	BlazeHomePage	START	1670497555033
REQUEST	Homepage_tx	Homepage_request	1670497555076	1670497556338	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670497556700	1670497557050	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670497556426	1670497557092	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670497556697	1670497557182	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670497556698	1670497557195	OK	 
REQUEST	Homepage_tx	bootstrap.min.css	1670497556699	1670497557706	OK	 
GROUP	Homepage_tx	1670497555040	1670497557732	2573	OK
USER	BlazeHomePage	START	1670497561028
REQUEST	Homepage_tx	Homepage_request	1670497561029	1670497561442	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670497561446	1670497561579	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670497561446	1670497561740	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670497561448	1670497562119	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670497561447	1670497562382	OK	 
REQUEST	Homepage_tx	bootstrap.min.css	1670497561448	1670497562400	OK	 
GROUP	Homepage_tx	1670497561028	1670497562416	1383	OK
REQUEST	FindFlight_tx	FindFlightRequest	1670497562748	1670497563125	OK	 
REQUEST	FindFlight_tx	bootstrap-table.css	1670497563166	1670497563445	OK	 
REQUEST	FindFlight_tx	bootstrap.min.js	1670497563163	1670497563449	OK	 
REQUEST	FindFlight_tx	bootstrap-table.js	1670497563164	1670497563451	OK	 
REQUEST	FindFlight_tx	bootstrap.min.css	1670497563165	1670497563454	OK	 
GROUP	FindFlight_tx	1670497562734	1670497563456	671	OK
REQUEST	FindFlight_tx	FindFlightRequest	1670497567418	1670497567797	OK	 
USER	BlazeHomePage	START	1670497568027
REQUEST	FindFlight_tx	bootstrap-table.css	1670497567808	1670497568072	OK	 
REQUEST	FindFlight_tx	bootstrap.min.css	1670497567807	1670497568074	OK	 
REQUEST	FindFlight_tx	bootstrap-table.js	1670497567807	1670497568081	OK	 
REQUEST	FindFlight_tx	bootstrap.min.js	1670497567806	1670497568082	OK	 
GROUP	FindFlight_tx	1670497567417	1670497568083	656	OK
REQUEST	Homepage_tx	Homepage_request	1670497568028	1670497569101	OK	 
REQUEST	Homepage_tx	bootstrap.min.js	1670497569109	1670497569416	OK	 
REQUEST	Homepage_tx	jquery.min.js	1670497569108	1670497569516	OK	 
REQUEST	Homepage_tx	bootstrap-table.js	1670497569111	1670497569536	OK	 
REQUEST	Homepage_tx	bootstrap-table.css	1670497569112	1670497569732	OK	 
REQUEST	SelectFlight_tx	SelectFlight_request	1670497568461	1670497569767	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.js	1670497569790	1670497570049	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.js	1670497569792	1670497570052	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.css	1670497569793	1670497570054	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.css	1670497569794	1670497570059	OK	 
GROUP	SelectFlight_tx	1670497568458	1670497570060	1578	OK
REQUEST	Homepage_tx	bootstrap.min.css	1670497569111	1670497570780	OK	 
GROUP	Homepage_tx	1670497568028	1670497570799	2764	OK
REQUEST	SelectFlight_tx	SelectFlight_request	1670497573086	1670497573481	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.js	1670497573488	1670497573741	OK	 
REQUEST	SelectFlight_tx	bootstrap-table.css	1670497573490	1670497573758	OK	 
REQUEST	SelectFlight_tx	bootstrap.min.js	1670497573486	1670497573759	OK	 
